Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Volatility,ROI,Sharpe Ratio
2024-02-26 00:00:00-05:00,409.1612049093751,409.8573062169829,405.0841051371281,405.26312255859375,16193500,0.0,0.0,-0.006823624438145548,0.014165259337402644,-0.006823624438145548,0.04466558154778839
2024-02-27 00:00:00-05:00,405.71062129384273,406.0387946357455,401.5937665324974,405.2034912109375,14835800,0.0,0.0,-0.00014714229925427702,0.01379326355659156,-0.00014714229925427702,-0.006624093640156875
2024-02-28 00:00:00-05:00,405.89956023265023,407.0132981269282,403.0555531345534,405.442138671875,13183100,0.0,0.0,0.0005889570700003954,0.01377950540498213,0.0005889570700003954,0.005513642601467102
2024-02-29 00:00:00-05:00,406.3570052814764,411.8859399826613,403.65220029227874,411.3290710449219,31947300,0.0,0.0,0.01451978423439404,0.012565757472201056,0.01451978423439404,0.1710427163802578
2024-03-01 00:00:00-05:00,408.9722714946346,413.54657789991296,408.5844661596845,413.17864990234375,17800300,0.0,0.0,0.004496591628506241,0.012179902555002117,0.004496591628506241,0.13090385196867108
2024-03-04 00:00:00-05:00,411.1301558754575,415.0183147511929,410.0164180552418,412.6018981933594,17596000,0.0,0.0,-0.0013958894272990685,0.011527197917778939,-0.0013958894272990685,0.052337905218540134
2024-03-05 00:00:00-05:00,411.647262039844,411.9356503526025,398.4017018502844,400.40045166015625,26919200,0.0,0.0,-0.02957195928237133,0.01302260585237216,-0.02957195928237133,-0.015207068647632436
2024-03-06 00:00:00-05:00,400.718655293728,402.8964224494763,396.16425656691945,399.8435668945313,22344100,0.0,0.0,-0.0013908195240938115,0.013025302346528034,-0.0013908195240938115,-0.019028738384069106
2024-03-07 00:00:00-05:00,403.8510400518644,407.4905956100929,399.9927123995212,406.8541870117188,18718500,0.0,0.0,0.017533407306354665,0.012738007122945972,0.017533407306354665,-0.03349766361176808
2024-03-08 00:00:00-05:00,405.6807696131603,408.12704774835913,402.0710451171221,403.9505004882813,17971700,0.0,0.0,-0.007136921816547126,0.012824583285582836,-0.007136921816547126,-0.06166180671587927
2024-03-11 00:00:00-04:00,401.50424592249806,403.4135020941874,399.0182131541986,402.2599792480469,16120800,0.0,0.0,-0.004184971272943039,0.012247248210931963,-0.004184971272943039,-0.1451431782955337
2024-03-12 00:00:00-04:00,405.3426614260634,413.2482576798519,404.5173119089149,412.9598693847656,22457000,0.0,0.0,0.026599439886414444,0.013498057715439039,0.026599439886414444,0.013431695324575424
2024-03-13 00:00:00-04:00,415.76415382654346,415.8436935276916,409.15131229350845,412.7809143066406,17115900,0.0,0.0,-0.00043334738165146103,0.012499605685733594,-0.00043334738165146103,0.0988881375791286
2024-03-14 00:00:00-04:00,417.89217194553146,425.4298406078889,415.6547423607053,422.8443603515625,34157300,0.0,0.0,0.024379630201230906,0.013420938815558758,0.024379630201230906,0.14691826889355394
2024-03-15 00:00:00-04:00,416.9474972557258,420.23900234731536,410.4838117947549,414.0935363769531,45049800,0.0,0.0,-0.02069514174750664,0.014223094331000389,-0.02069514174750664,0.09103384502066122
2024-03-18 00:00:00-04:00,411.93563927933707,418.3794472894522,411.4682638941532,414.9884948730469,20106000,0.0,0.0,0.0021612472001473204,0.014115161026892245,0.0021612472001473204,0.12116771408099124
2024-03-19 00:00:00-04:00,415.4956478647297,419.3142212017465,413.2283870161096,419.0556640625,19837900,0.0,0.0,0.009800679391599454,0.014177518063920591,0.009800679391599454,0.16628403894972305
2024-03-20 00:00:00-04:00,419.6423437252515,423.5802112497561,418.309833763603,422.8543090820313,17860100,0.0,0.0,0.009064774313525925,0.014222735645572847,0.009064774313525925,0.20294662949042175
2024-03-21 00:00:00-04:00,427.4285518811416,428.4130414457581,424.7734860074544,426.97113037109375,21296200,0.0,0.0,0.009735791265789828,0.013482869202765623,0.009735791265789828,0.1628666299720897
2024-03-22 00:00:00-04:00,427.2993545452984,427.45843394827926,423.689629855147,426.3446960449219,17636500,0.0,0.0,-0.0014671585070106241,0.013452280897991865,-0.0014671585070106241,0.1696118567073349
2024-03-25 00:00:00-04:00,422.8642362176382,425.0221260957636,419.2545116444842,420.4975280761719,18060500,0.0,0.0,-0.013714649256792666,0.01378197687900835,-0.013714649256792666,0.1405542264459262
2024-03-26 00:00:00-04:00,423.23217922136354,423.6100610855182,418.9959997080953,419.2943115234375,16725600,0.0,0.0,-0.0028614117144498685,0.01381690081582369,-0.0028614117144498685,0.1303766779813487
2024-03-27 00:00:00-04:00,422.0687243304564,422.0786781731288,416.6690681514724,419.0755310058594,16705000,0.0,0.0,-0.000521782699086093,0.013824261075527124,-0.000521782699086093,0.1262899065904674
2024-03-28 00:00:00-04:00,418.60812574882544,419.5130453021147,416.7784093054012,418.3694763183594,21871200,0.0,0.0,-0.001684791010835962,0.013507426134588853,-0.001684791010835962,0.06926825794391317
2024-04-01 00:00:00-04:00,421.581436276879,425.49942622936265,419.8610907281335,422.1979675292969,16316000,0.0,0.0,0.009150981196401231,0.013611699651364939,0.009150981196401231,0.08583464122547291
2024-04-02 00:00:00-04:00,417.7628932544429,420.0202305236952,415.5055863322716,419.0854797363281,17912000,0.0,0.0,-0.007372105107902427,0.013735982973111693,-0.007372105107902427,0.06330413875117474
2024-04-03 00:00:00-04:00,417.38500404987406,420.8952809331748,416.7485651257134,418.1009826660156,16502300,0.0,0.0,-0.002349155763955113,0.011768575820201481,-0.002349155763955113,0.18954585346727681
2024-04-04 00:00:00-04:00,422.6156116621058,426.2750749166042,415.2370834893159,415.54534912109375,19370900,0.0,0.0,-0.006112479163827622,0.011891763065379427,-0.006112479163827622,0.1677296928118804
2024-04-05 00:00:00-04:00,417.66344377349407,424.127128736723,415.9828832552882,423.14263916015625,16544300,0.0,0.0,0.01828269779731939,0.011944357994581939,0.01828269779731939,0.17012771146157504
2024-04-08 00:00:00-04:00,422.7946415969465,424.89283872354207,420.9350635621418,422.2178649902344,14272400,0.0,0.0,-0.002185490386308886,0.011794685863839567,-0.002185490386308886,0.1932766915816617
2024-04-09 00:00:00-04:00,424.0575472460745,425.350272205694,419.2644685669768,423.8984375,12512300,0.0,0.0,0.003980344388801571,0.011700079375205947,0.003980344388801571,0.2297337957203237
2024-04-10 00:00:00-04:00,419.83129534027074,421.661011916909,417.3552162776753,420.8953247070313,16216600,0.0,0.0,-0.007084510173427261,0.010432624366242198,-0.007084510173427261,0.09620840422001914
2024-04-11 00:00:00-04:00,423.4410178927454,426.9711724620608,420.0003265188493,425.5392150878906,17966400,0.0,0.0,0.01103336176065084,0.010662052656732814,0.01103336176065084,0.147911631089376
2024-04-12 00:00:00-04:00,421.68088994748047,422.804581678046,417.4248028205327,419.54290771484375,19232100,0.0,0.0,-0.014091080587739446,0.009764167026553569,-0.014091080587739446,-0.03548627745593302
2024-04-15 00:00:00-04:00,424.21665700659,424.4354291140649,411.1202224329588,411.3290710449219,20273500,0.0,0.0,-0.019578061072848985,0.009644096940224342,-0.019578061072848985,-0.030136560042780813
2024-04-16 00:00:00-04:00,412.2538399328981,416.0624286957439,411.4185365831452,412.2637634277344,16765600,0.0,0.0,0.002272371316809796,0.009645615771931796,0.002272371316809796,-0.029555780305278542
2024-04-17 00:00:00-04:00,414.91887160320215,416.53976983372166,408.0375195051445,409.5390930175781,15855500,0.0,0.0,-0.0066090465664558895,0.009438237186680585,-0.0066090465664558895,-0.11713734002439713
2024-04-18 00:00:00-04:00,408.3358663111444,409.5888365595163,401.6931939204708,402.0113830566406,21029900,0.0,0.0,-0.018380931367190434,0.009867183706405526,-0.018380931367190434,-0.2511208219417634
2024-04-19 00:00:00-04:00,401.7727393911344,403.21465058171344,395.5477034290788,396.8901672363281,30276500,0.0,0.0,-0.012738982118799758,0.009681036160366521,-0.012738982118799758,-0.372025668758173
2024-04-22 00:00:00-04:00,397.8447907425586,400.5993345281771,393.5389952527112,398.7198791503906,20286900,0.0,0.0,0.004610121552779622,0.009845534792997806,0.004610121552779622,-0.33494675689818904
2024-04-23 00:00:00-04:00,401.98155601580095,405.9194538806366,400.8081557996997,405.29296875,15734500,0.0,0.0,0.016485482523759698,0.010460495715666691,0.016485482523759698,-0.17090235572084841
2024-04-24 00:00:00-04:00,407.2718647995056,410.1656108320905,404.5073973375128,406.774658203125,15065300,0.0,0.0,0.003655847910944088,0.010526591315075565,0.003655847910944088,-0.138873100967831
2024-04-25 00:00:00-04:00,391.828618752875,397.6558956886126,385.8621397543202,396.8106384277344,40586500,0.0,0.0,-0.024495183203903093,0.01171208864316865,-0.024495183203903093,-0.22716105426150857
2024-04-26 00:00:00-04:00,409.8672802562405,410.6926298157454,403.4930883406951,404.0499572753906,29694700,0.0,0.0,0.018243762002803976,0.012612582271850529,0.018243762002803976,-0.13193989281786278
2024-04-29 00:00:00-04:00,402.98589422156016,404.0499234834329,396.95975348095465,400.0026550292969,19582100,0.0,0.0,-0.010016836218436298,0.012475026113263163,-0.010016836218436298,-0.21021948972580795
2024-04-30 00:00:00-04:00,399.2469133577175,399.91318350003166,386.995766797828,387.1548461914063,28781400,0.0,0.0,-0.03211930890046111,0.014093263324314874,-0.03211930890046111,-0.27387935105242117
2024-05-01 00:00:00-04:00,390.4165209410911,399.4756402555506,388.129382901202,392.7335205078125,23562500,0.0,0.0,0.014409413626836454,0.0146740422322595,0.014409413626836454,-0.2059368029683906
2024-05-02 00:00:00-04:00,395.4383224931197,397.6956293365983,392.4451293093816,395.6173095703125,17709400,0.0,0.0,0.007342864593710363,0.01483248182910656,0.007342864593710363,-0.158379304496965
2024-05-03 00:00:00-04:00,400.03249681413615,404.87528370911673,399.61482996343045,404.3880310058594,17446700,0.0,0.0,0.02216971103987575,0.015139342004010873,0.02216971103987575,-0.14233164779282187
2024-05-06 00:00:00-04:00,406.4763207105219,411.61741959801225,404.0996587633365,411.2296142578125,16996600,0.0,0.0,0.016918362383119057,0.01572850389070887,0.016918362383119057,-0.0762701184927823
2024-05-07 00:00:00-04:00,412.3433243290322,412.3532781707269,406.804436285041,407.0530395507813,20018200,0.0,0.0,-0.010156308208904341,0.01580094765459686,-0.010156308208904341,-0.12065399664742381
2024-05-08 00:00:00-04:00,405.8896445244435,409.9269596422026,404.4377794192568,408.2463989257813,11792300,0.0,0.0,0.002931704861648843,0.01578691687781279,0.002931704861648843,-0.08903807782541441
2024-05-09 00:00:00-04:00,408.2762259125221,410.4142081765272,406.8144373264856,410.0164489746094,14689700,0.0,0.0,0.004335739527612681,0.015578831718049144,0.004335739527612681,-0.11172325863340843
2024-05-10 00:00:00-04:00,410.6329506272042,413.0593210348384,409.4993051191923,412.4228820800781,13402300,0.0,0.0,0.005869113572118501,0.015384116174591686,0.005869113572118501,-0.04826459504221476
2024-05-13 00:00:00-04:00,415.674640662803,416.0127374841173,408.5248078564738,411.4085998535156,15440200,0.0,0.0,-0.00245932578097241,0.014743895137213272,-0.00245932578097241,0.0076932605861041075
2024-05-14 00:00:00-04:00,409.7180829864954,415.1575239695539,409.2507076059737,414.2327270507813,15109300,0.0,0.0,0.00686453126714226,0.01481487230914987,0.00686453126714226,0.02315488231711143
2024-05-15 00:00:00-04:00,416.3147846306304,422.20237002831465,415.6871695290869,421.4751281738281,22239500,0.75,0.0,0.01748389407715467,0.01519449767661742,0.01748389407715467,0.10185816536887776
2024-05-16 00:00:00-04:00,420.20002201107366,423.80631621551015,418.7555403717738,419.3930969238281,17530100,0.0,0.0,-0.0049398674104947915,0.014550254013527606,-0.0049398674104947915,0.15255657068343845
2024-05-17 00:00:00-04:00,420.93720657305465,421.3157700004708,416.4443044242217,418.6160278320313,15352200,0.0,0.0,-0.0018528418743571917,0.01415958884142631,-0.0018528418743571917,0.19520650620956956
2024-05-20 00:00:00-04:00,418.61604731326383,425.1511614328831,418.396880603077,423.7265930175781,16272100,0.0,0.0,0.012208240597030962,0.014312827234426367,0.012208240597030962,0.21965959400036086
2024-05-21 00:00:00-04:00,425.2109282566258,431.3276525035277,423.2384582813828,427.4125671386719,21453300,0.0,0.0,0.008698944512413043,0.014034006457688902,0.008698944512413043,0.19628200450448544
2024-05-22 00:00:00-04:00,428.4585707536916,430.76977778184096,425.5098071947049,428.8869323730469,18073700,0.0,0.0,0.003449513064730958,0.01403338490315075,0.003449513064730958,0.19555554097410008
2024-05-23 00:00:00-04:00,431.3276350167133,431.9552501295072,423.806286262839,425.3802795410156,17211700,0.0,0.0,-0.008176170844443331,0.012785134199329086,-0.008176170844443331,0.27846847275120745
2024-05-24 00:00:00-04:00,425.5695849033528,429.4249003512497,422.8001312181639,428.5283203125,11845800,0.0,0.0,0.0074005329416801935,0.012352278903870141,0.0074005329416801935,0.2443351032500247
2024-05-28 00:00:00-04:00,428.0002980364295,429.18578646553686,424.98179289048926,428.6876831054688,15718000,0.0,0.0,0.0003718839232202953,0.0119883579645837,0.0003718839232202953,0.29508055722757903
2024-05-29 00:00:00-04:00,424.0752731477367,429.3053588233618,424.0752731477367,427.5420837402344,15517100,0.0,0.0,-0.002672340284972874,0.008749405568347262,-0.002672340284972874,0.5725965884278704
2024-05-30 00:00:00-04:00,422.6905221136095,422.6905221136095,412.66868439774686,413.0970764160156,28424800,0.0,0.0,-0.03378616485621855,0.012041880889376137,-0.03378616485621855,0.2159214892541102
2024-05-31 00:00:00-04:00,415.16917849985816,415.16917849985816,402.97561715504287,413.5553283691406,47995300,0.0,0.0,0.0011093081488271483,0.011993236702494539,0.0011093081488271483,0.19080946116360414
2024-06-03 00:00:00-04:00,413.95380136857847,414.85038138867975,407.3688891569256,411.951416015625,17484700,0.0,0.0,-0.003878350110590234,0.011101814003354664,-0.003878350110590234,0.08881611374405086
2024-06-04 00:00:00-04:00,410.8655529993055,414.86035189643934,408.1259843675055,414.4917602539063,14348900,0.0,0.0,0.006166611254432297,0.010535589292141509,0.006166611254432297,0.04256358200935111
2024-06-05 00:00:00-04:00,416.225147717272,422.4713532141504,414.72086576752366,422.4016418457031,16988000,0.0,0.0,0.01908332649833966,0.01100484375317017,0.01908332649833966,0.17359757185691732
2024-06-06 00:00:00-04:00,422.4016232122156,423.6966797940392,418.9846110399524,422.90966796875,14861300,0.0,0.0,0.0012027086846231327,0.01100318967040604,0.0012027086846231327,0.1657668730613196
2024-06-07 00:00:00-04:00,424.58334054159934,424.6630237069637,421.3954666942958,422.24224853515625,13621700,0.0,0.0,-0.0015781607377277629,0.011011597248339429,-0.0015781607377277629,0.13878725289623764
2024-06-10 00:00:00-04:00,423.08902037615866,426.4561736654937,422.28209533796144,426.2469787597656,14003000,0.0,0.0,0.009484437520173694,0.011115788582465794,0.009484437520173694,0.1537484737875832
2024-06-11 00:00:00-04:00,423.8660564891145,431.17821034370814,423.6369179932823,431.0387268066406,14551100,0.0,0.0,0.011241717327398648,0.01126654389991131,0.011241717327398648,0.21249530523170973
2024-06-12 00:00:00-04:00,433.6687456637979,441.7180831231833,431.6065903189822,439.386962890625,22366200,0.0,0.0,0.0193677170165949,0.011858969427348608,0.0193677170165949,0.25459606679041563
2024-06-13 00:00:00-04:00,439.1777872502892,441.7081611119461,437.7033901966821,439.9049987792969,15960600,0.0,0.0,0.001178996948985045,0.011362301431215582,0.001178996948985045,0.19397497323273086
2024-06-14 00:00:00-04:00,436.617499816534,441.4590805041377,435.0634196950359,440.8912353515625,13582000,0.0,0.0,0.0022419308146131023,0.011237445949638327,0.0022419308146131023,0.2280849259453078
2024-06-17 00:00:00-04:00,440.91114611586056,449.2294786395013,439.0482443395612,446.6692199707031,20790000,0.0,0.0,0.013105238108290562,0.011424288073828207,0.013105238108290562,0.289820775261714
2024-06-18 00:00:00-04:00,448.004154210577,448.4325462425365,443.2024605110735,444.6469421386719,17112500,0.0,0.0,-0.004527461803085275,0.011350977410581702,-0.004527461803085275,0.21797337946049503
2024-06-20 00:00:00-04:00,444.6070686361506,444.836207137568,439.5961498064957,444.0093688964844,19877400,0.0,0.0,-0.0014338864878298274,0.011284458989217833,-0.0014338864878298274,0.1743609825009846
2024-06-21 00:00:00-04:00,445.6829928715978,448.87083631771554,444.8162978396789,448.0738830566406,34486200,0.0,0.0,0.009154118009396806,0.011395438786075041,0.009154118009396806,0.19769309860522877
2024-06-24 00:00:00-04:00,448.09381883309726,451.0326411348473,444.7166934969366,445.971923828125,15913700,0.0,0.0,-0.00469109963333858,0.011253330509011329,-0.00469109963333858,0.21567420971037043
2024-06-25 00:00:00-04:00,446.5496705631084,449.7076593011684,445.05536045525633,449.2394409179688,16747500,0.0,0.0,0.007326732727468865,0.011251625823474248,0.007326732727468865,0.2153789320272448
2024-06-26 00:00:00-04:00,447.29683770913255,451.8793949107924,446.4899126612236,450.4448547363281,16507000,0.0,0.0,0.0026832323891601284,0.011241311119819856,0.0026832323891601284,0.2258571575561669
2024-06-27 00:00:00-04:00,450.4647607669407,454.43964637133854,450.0563123513601,451.1322326660156,14806300,0.0,0.0,0.0015259979605934948,0.011177896008709004,0.0015259979605934948,0.24591814835848005
2024-06-28 00:00:00-04:00,451.3514193859445,453.65265464759193,444.7166784906869,445.254638671875,28362300,0.0,0.0,-0.013028539236503489,0.008164546844036714,-0.013028539236503489,0.46380146287688906
2024-07-01 00:00:00-04:00,446.9581321622781,455.6350845987226,443.9695118583906,454.9975280761719,17662800,0.0,0.0,0.021881612358623403,0.009076338462975356,0.021881612358623403,0.5316399338967699
2024-07-02 00:00:00-04:00,451.48091804269,457.8466634618686,451.3912326802436,457.537841796875,13979800,0.0,0.0,0.005583137410535288,0.008842369445314796,0.005583137410535288,0.5992079825780878
2024-07-03 00:00:00-04:00,456.4519861681576,459.27123797386463,456.143164499039,459.0221862792969,9932800,0.0,0.0,0.003244200472233061,0.00885140928033063,0.003244200472233061,0.5820878522560858
2024-07-05 00:00:00-04:00,457.8665819543775,466.5734498542255,457.2290254263628,465.7864379882813,16000300,0.0,0.0,0.014736219536169992,0.008539180926967108,0.014736219536169992,0.5779175440274366
2024-07-08 00:00:00-04:00,464.7802572139819,465.9259193229851,462.69818870917646,464.471435546875,12962300,0.0,0.0,-0.002823187482842493,0.008678112899702075,-0.002823187482842493,0.5454697024174445
2024-07-09 00:00:00-04:00,465.2285691118471,465.55730397446223,456.26270803688647,457.796875,17207200,0.0,0.0,-0.014370228255298989,0.009591170629096802,-0.014370228255298989,0.42685553655429564
2024-07-10 00:00:00-04:00,459.4704958685422,464.6906097078431,457.1194320404737,464.4814147949219,18196100,0.0,0.0,0.014601540901566512,0.009808327383720014,0.014601540901566512,0.44349044275954486
2024-07-11 00:00:00-04:00,461.2238103702768,463.0169703529818,449.8371441541028,452.9752197265625,23111200,0.0,0.0,-0.024772132321891904,0.01161579720194175,-0.024772132321891904,0.21946035449429963
2024-07-12 00:00:00-04:00,452.6065993751412,454.6288978616777,448.9405658313793,451.8295593261719,16324300,0.0,0.0,-0.002529190009736504,0.01096060471103511,-0.002529190009736504,0.13268990705332273
2024-07-15 00:00:00-04:00,451.5805369634247,455.52553783912686,449.7176350841416,452.238037109375,14429400,0.0,0.0,0.000904052811003142,0.010961140670975129,0.000904052811003142,0.131429242329777
2024-07-16 00:00:00-04:00,452.4970646024392,452.5767477715214,444.9657434486552,447.81488037109375,17175700,0.0,0.0,-0.009780594234295892,0.011240977320976007,-0.009780594234295892,0.07468106527040176
2024-07-17 00:00:00-04:00,440.9111509665439,443.16258799675774,437.5140822304649,441.8376159667969,21778000,0.0,0.0,-0.013347623462944491,0.011277993643139667,-0.013347623462944491,-0.042840502738245266
2024-07-18 00:00:00-04:00,442.6545271848132,442.9633488615893,432.7522291311158,438.6995849609375,20794800,0.0,0.0,-0.007102226909750486,0.011341108032669868,-0.007102226909750486,-0.053953561779099754
2024-07-19 00:00:00-04:00,431.4571662650149,439.4666773586476,430.36133271708457,435.4519348144531,20940400,0.0,0.0,-0.007402902254337818,0.011441969306573018,-0.007402902254337818,-0.07956182513848699
2024-07-22 00:00:00-04:00,440.11419496144765,442.9135335372959,437.2451146156544,441.25982666015625,15808800,0.0,0.0,0.013337618647113914,0.011671581614939619,0.013337618647113914,-0.06007488551732752
2024-07-23 00:00:00-04:00,442.2161890427922,446.6891782136702,441.4192357696415,443.16259765625,13107100,0.0,0.0,0.004312132854911388,0.011683211681015297,0.004312132854911388,-0.02148444381257079
2024-07-24 00:00:00-04:00,438.7792775544404,439.80536929637776,425.9680428717,427.2730712890625,26805800,0.0,0.0,-0.0358548452672276,0.013974469142026906,-0.0358548452672276,-0.17246352474297993
2024-07-25 00:00:00-04:00,427.1734408135737,428.1696475602488,415.9262885329197,416.8128967285156,29943800,0.0,0.0,-0.024481239898852092,0.014751857102695724,-0.024481239898852092,-0.2554464697436613
2024-07-26 00:00:00-04:00,416.6136712799373,427.29300876037615,415.6871759053529,423.6568298339844,23583800,0.0,0.0,0.0164196769322289,0.015395082096031324,0.0164196769322289,-0.19640206213932848
2024-07-29 00:00:00-04:00,429.942906663257,430.5107518215564,423.0890295874203,425.111328125,15125800,0.0,0.0,0.003433199204142534,0.015271585860305657,0.003433199204142534,-0.14409367622731378
2024-07-30 00:00:00-04:00,426.097576407964,427.4225180835465,415.77685808571965,421.3157958984375,32687600,0.0,0.0,-0.00892832530081733,0.01423312637880107,-0.00892832530081733,-0.2628400628112508
2024-07-31 00:00:00-04:00,418.9049611069576,420.1801046000808,410.6463981887962,416.76312255859375,42891400,0.0,0.0,-0.010805845363892397,0.01413952510378198,-0.010805845363892397,-0.32253452196255933
2024-08-01 00:00:00-04:00,419.19386562327855,425.838547918417,411.5230611439292,415.5278015136719,30296400,0.0,0.0,-0.0029640843396555594,0.014026864212631896,-0.0029640843396555594,-0.3472550341175948
2024-08-02 00:00:00-04:00,410.9253177730246,413.4258064757124,402.80623873826266,406.94049072265625,29437900,0.0,0.0,-0.020666031874964852,0.01365107786997484,-0.020666031874964852,-0.4864825946003735
2024-08-05 00:00:00-04:00,387.6937956010728,399.51876489974967,384.1173866027343,393.6510925292969,40709200,0.0,0.0,-0.0326568589175279,0.0147940826284125,-0.0326568589175279,-0.5497262356364209
2024-08-06 00:00:00-04:00,398.48271248363807,404.1312183098937,396.9884023118245,398.09417724609375,24946500,0.0,0.0,0.0112868598642748,0.015327530674712774,0.0112868598642748,-0.4468978788823101
2024-08-07 00:00:00-04:00,407.0899640389181,408.5244738707381,395.9623206324772,396.9186706542969,20650900,0.0,0.0,-0.002952835431878742,0.01451559560111827,-0.002952835431878742,-0.5323625689261844
2024-08-08 00:00:00-04:00,400.9134544113508,404.32046453514727,398.42293748970286,401.1625061035156,20203000,0.0,0.0,0.010691952188147447,0.014489966945941832,0.010691952188147447,-0.4109295459690885
